Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),
Configuration Field Inputs,50,50,5,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Frequency,ROCOF,
 ,0.24,1.05658620961,9.85623190216,0.0327838745308,12.722349659,2.48661389174,-107.697299318,0.469021257031,22.083264541,0.0206834155034,-49.8515994924,49.8628243406,0.0814597365004,
 ,0.26,1.05546143327,10.8336914106,0.0331334743592,13.4696810996,2.47202488172,-105.847848875,0.473508635805,22.7897715732,0.0208867808905,-47.8906659611,49.8637991947,0.0239612562859,
 ,0.28,1.05439126932,11.7814974892,0.0334727393694,14.2038314284,2.45829494221,-104.051668517,0.477864319817,23.4851766035,0.0209751547103,-46.311009263,49.8667809427,-0.00678072500537,
 ,0.3,1.05338976334,12.6948540625,0.0337990748022,14.9224449159,2.44540236428,-102.322323231,0.482057646967,24.1673407655,0.0209407117401,-45.1156545542,49.8709391212,-0.023801272807,
 ,0.32,1.05246986589,13.5693268868,0.0341095230793,15.6230454838,2.43334639918,-100.673579756,0.486051705269,24.8340375663,0.0207822856708,-44.3100248735,49.8759248645,-0.034133825565,
 ,0.34,1.05164338187,14.4008486064,0.0344008291831,16.3030800862,2.42214211522,-99.1192393117,0.489804867139,25.4829879969,0.020505373968,-43.9025681162,49.8815729879,-0.0412183271869,
 ,0.36,1.05092088789,15.185738712,0.0346695073996,16.9599711201,2.41181863121,-97.672967569,0.493271952498,26.1119047865,0.0201218759586,-43.9041860924,49.8877866037,-0.0466361672933,
 ,0.38,1.05031166651,15.9207293937,0.0349119177844,17.5911837724,2.40241849474,-96.3481070132,0.496405357241,26.7185514121,0.0196495516968,-44.3264408232,49.8944925682,-0.0510779083777,
 ,0.4,1.0498236613,16.6029928282,0.0351243544456,18.1943051299,2.39399739013,-95.157459672,0.499156281383,27.3008121429,0.0191111700976,-45.1784090711,49.9016244142,-0.0548271430692,
 ,0.42,1.04946344014,17.230167748,0.0353031445833,18.7671282925,2.38662400158,-94.1130340506,0.501476084972,27.8567663608,0.0185333009941,-46.4620694893,49.9091159538,-0.0579881318743,
 ,0.44,1.04923614965,17.8003841274,0.0354447556763,19.3077336063,2.38038006283,-93.2257553555,0.503317750812,28.3847596735,0.0179447066577,-48.1663182995,49.916899037,-0.0605888963873,
 ,0.46,1.04914544495,18.3122852325,0.035545907382,19.8145593586,2.37536061262,-92.5051428698,0.504637410629,28.883464832,0.0173743221964,-50.2601976801,49.9249029515,-0.0626267920089,
 ,0.48,1.04919338483,18.7650464528,0.0356036842972,20.2864554138,2.37167435032,-91.9589628125,0.505395881689,29.3519267317,0.0168489021075,-52.6866677257,49.9330544916,-0.0640884107266,
 ,0.5,1.04938028957,19.1583903804,0.0356156456638,20.7227150722,2.36944380874,-91.592869137,0.505560158971,29.7895875408,0.0163905591904,-55.358996898,49.9412783256,-0.0649583182775,
 ,0.52,1.04970456841,19.4925975786,0.0355799283795,21.1230826933,2.36880487808,-91.4100484506,0.505104811686,30.1962900305,0.016014597834,-58.1620233726,49.9494975251,-0.0652230484416,
